id,author_nickname,author_uniqueId,stats_collectCount,stats_commentCount,stats_diggCount,stats_shareCount,stats_playCount,video_duration,isAd
6858764758942813446,Jared Andersen,stuffyouactuallyneed,687,55,10600,152,135400,20,
6858378822669044997,Jared Andersen,stuffyouactuallyneed,393,50,9339,169,125200,17,
6858011840107138310,Jared Andersen,stuffyouactuallyneed,9618,367,153800,2389,1600000,19,
6857644282254200069,Jared Andersen,stuffyouactuallyneed,2486,104,11800,608,146400,33,
6857276869495082245,Jared Andersen,stuffyouactuallyneed,786,81,13400,431,142400,23,
6856157769188265221,Jared Andersen,stuffyouactuallyneed,223,68,14400,54,188400,15,
7241679825344220462,Jared Andersen,stuffyouactuallyneed,849,28,11500,167,382400,27,
7205665723681721642,Justice Buys,justicebuys,3291,34,18500,442,475500,30,True
7205301264316370218,Justice Buys,justicebuys,13000,182,103900,3719,2600000,20,
7204575362406173995,Justice Buys,justicebuys,13200,276,55300,2775,1200000,14,
7203413989412474158,Justice Buys,justicebuys,30700,505,220000,8707,4300000,27,
7203047368986496298,Justice Buys,justicebuys,2229,23,10300,375,279800,16,
7202310183962299690,Justice Buys,justicebuys,3542,50,13100,1710,373000,12,
7200820549965237550,Justice Buys,justicebuys,2341,45,15200,480,315300,20,
7199827775254105390,Justice Buys,justicebuys,36700,379,231800,14600,3400000,38,
7199023967485627690,Justice Buys,justicebuys,43000,644,679900,12600,16400000,10,
7198644777787903278,Justice Buys,justicebuys,11300,376,100800,2359,2500000,25,True
7198287483250085166,Justice Buys,justicebuys,1189,14,8512,161,236700,19,
7197880898912603434,Justice Buys,justicebuys,5110,48,31000,866,556300,25,
7195605519954955566,Justice Buys,justicebuys,5333,50,47600,1263,1300000,19,True
7195308883655593258,Justice Buys,justicebuys,1488,19,8643,431,211500,15,
7194519649940213035,Justice Buys,justicebuys,1592,19,13000,307,253400,16,
7194129838561676587,Justice Buys,justicebuys,3655,47,23200,716,572300,16,
7193071559735774510,Justice Buys,justicebuys,3093,27,16200,596,377800,15,
7192330992789507370,Justice Buys,justicebuys,1111,13,7914,177,212300,13,
7191554490611273006,Justice Buys,justicebuys,10200,104,53500,4536,1400000,16,
7188965099011345710,Justice Buys,justicebuys,31400,456,197800,10000,4200000,18,
7188259028722634027,Justice Buys,justicebuys,1949,15,9841,344,222300,17,
7187469416999832875,Justice Buys,justicebuys,3751,62,28600,499,743400,16,
7186012380483177774,Justice Buys,justicebuys,22400,354,218600,3098,3600000,15,
7182610686604922158,Justice Buys,justicebuys,546600,3875,3000000,153700,31300000,42,
7182269120992382251,Justice Buys,justicebuys,370500,2386,1600000,122900,21400000,41,
7179801144170990891,Justice Buys,justicebuys,3618,99,23800,959,659100,18,
7178626755085815083,Justice Buys,justicebuys,73400,763,371600,41700,5500000,20,
7176662965083508010,Justice Buys,justicebuys,2090,29,10900,313,256000,18,
7174824053033667883,Justice Buys,justicebuys,1191,18,8203,221,287600,14,
7174054339378449710,Justice Buys,justicebuys,2092,20,10800,373,262900,17,
7382265233953410347,Justice Buys,justicebuys,2398,73,11500,1152,147800,60,
7380187214925303083,Justice Buys,justicebuys,402,15,2589,52,40200,18,
7378938621321186606,Justice Buys,justicebuys,216,16,1322,51,24600,28,
7377829005497699630,Justice Buys,justicebuys,234,37,2119,59,53800,15,True
7375262149452565803,Justice Buys,justicebuys,215,14,1474,72,26200,19,
7374106318983941418,Justice Buys,justicebuys,15700,241,67600,6873,995400,64,
7370414643845549342,Justice Buys,justicebuys,1528,65,8190,494,171500,12,
7367481083258162478,Justice Buys,justicebuys,1207,32,6277,418,113000,20,
7364558258679483694,Justice Buys,justicebuys,1247,12,3231,617,73100,16,
7363331818138979627,Justice Buys,justicebuys,382,9,3784,87,71500,18,
7362254965949123883,Justice Buys,justicebuys,3564,85,19600,652,163100,60,
7361468508712095019,Justice Buys,justicebuys,159,9,1469,39,52300,24,
7356649437940206891,Justice Buys,justicebuys,46400,679,314200,11800,4100000,63,
7348619185255337262,Justice Buys,justicebuys,640,30,6122,171,542000,17,True
7345543103786274090,Justice Buys,justicebuys,138600,1863,782100,27200,10500000,63,
7342575180943772970,Justice Buys,justicebuys,4304,69,21800,793,439200,15,
7341094962659872042,Justice Buys,justicebuys,1251,40,7750,372,174800,22,
7340716068417047851,Justice Buys,justicebuys,4275,174,26800,426,1100000,19,True
7340338201418140970,Justice Buys,justicebuys,136000,3957,841000,30700,14000000,62,
7339753609657093418,Justice Buys,justicebuys,2279,24,11000,296,163300,19,
7338897562134449451,Justice Buys,justicebuys,2021,15,6776,417,127700,22,
7338115773514140971,Justice Buys,justicebuys,1879,16,6254,241,150800,17,
7337461656341171502,Justice Buys,justicebuys,1235,24,4663,226,147500,16,
7335521489149578539,Justice Buys,justicebuys,6376,99,15100,3682,604800,17,
7333648134666554667,Justice Buys,justicebuys,1721,48,13300,260,322700,17,
7332550995521604906,Justice Buys,justicebuys,8641,170,21500,6408,1300000,21,
7331105946359401771,Justice Buys,justicebuys,10300,257,84500,3624,1300000,13,
7328094536519961899,Justice Buys,justicebuys,42100,427,220000,7542,2900000,62,
7325478455087353130,Justice Buys,justicebuys,38600,357,193000,4114,3200000,65,
7318114093846580522,Justice Buys,justicebuys,1769,26,9442,325,196800,15,
7315848975666498859,Justice Buys,justicebuys,255,16,2943,51,151600,16,True
7314900893068037418,Justice Buys,justicebuys,1720,48,7750,433,187800,11,
7314762199568796971,Justice Buys,justicebuys,87700,3178,756700,5521,9500000,65,
7311394844629355819,Justice Buys,justicebuys,105100,1445,699200,4749,10000000,67,
7310314995332533547,Justice Buys,justicebuys,1027,23,9231,96,179100,17,
7309584620591353134,Justice Buys,justicebuys,2028,31,11700,241,202400,28,
7302602992866381099,Justice Buys,justicebuys,12400,73,44300,624,779200,20,
7302129064926547242,Justice Buys,justicebuys,4237,99,39600,341,1000000,33,
7300089624154721579,Justice Buys,justicebuys,631,6,2926,83,101000,18,
7298127522728856874,Justice Buys,justicebuys,1928,36,9017,1150,475900,26,
7296520943575272747,Justice Buys,justicebuys,1399,15,6198,198,149600,14,
7293579803343490347,Justice Buys,justicebuys,2444,59,10600,438,206200,27,
7291358190690815278,Justice Buys,justicebuys,25500,455,135400,4869,2300000,34,
7288566649207147819,Justice Buys,justicebuys,29100,551,133200,25300,5400000,22,True
7288098506353413418,Justice Buys,justicebuys,2650,37,10900,479,230200,29,
7287376564084329771,Justice Buys,justicebuys,2822,33,19200,376,441100,18,
7286878869666254126,Justice Buys,justicebuys,19400,703,139200,3559,2100000,61,
7284680151617572138,Justice Buys,justicebuys,1220,63,9017,1194,3200000,16,True
7284324266886139178,Justice Buys,justicebuys,9847,111,51800,4095,806900,24,
7282935924097387819,Justice Buys,justicebuys,4582,73,23100,728,282000,32,
7281438150633868587,Justice Buys,justicebuys,1327,48,7409,969,309500,29,True
7277715343273905454,Justice Buys,justicebuys,22000,314,95600,11400,1100000,62,
7276905520454307118,Justice Buys,justicebuys,1839,66,12700,1796,1200000,32,True
7276489036779310382,Justice Buys,justicebuys,2433,69,8996,558,192400,29,
7274315304237370666,Justice Buys,justicebuys,11300,219,58400,2257,646700,70,
7270187574407269674,Justice Buys,justicebuys,44500,489,205300,9263,2300000,68,
7268335110489902382,Justice Buys,justicebuys,87700,566,459600,24000,5900000,25,
7268051478294777134,Justice Buys,justicebuys,40900,433,218500,10200,2800000,65,
7264730735444053290,Justice Buys,justicebuys,353500,8091,1800000,79800,22000000,66,
7260540798557637930,Justice Buys,justicebuys,2925,34,16900,496,331600,27,
7259505958118853931,Justice Buys,justicebuys,1300000,19000,6400000,498500,73200000,64,
7258714506661170478,Justice Buys,justicebuys,5203,72,30900,1083,626100,21,
7257597153038667051,Justice Buys,justicebuys,9596,79,44300,1534,527600,39,
7254979948362976554,Justice Buys,justicebuys,3527,33,13700,556,363400,20,
7253495101673000234,Justice Buys,justicebuys,10600,191,29100,6973,832300,21,
7253113791326604586,Justice Buys,justicebuys,5656,56,33300,1491,774800,13,
7252723286541339947,Justice Buys,justicebuys,75500,1224,391900,18100,6100000,41,
7252385239819898155,Justice Buys,justicebuys,12100,115,46100,4102,714200,20,
7249024536488758570,Justice Buys,justicebuys,2882,64,20900,417,475100,12,
7246419721090813230,Justice Buys,justicebuys,9151,204,27100,2023,527700,24,
7244964323985116462,Justice Buys,justicebuys,258000,2148,1300000,47400,11700000,47,
7243124964449193259,Justice Buys,justicebuys,15700,210,133300,4520,3200000,22,
7242699806626434346,Justice Buys,justicebuys,1624,17,8680,269,251700,22,
7242394118993939758,Justice Buys,justicebuys,6730,120,35600,1400,417100,43,
7241985727372823854,Justice Buys,justicebuys,1022,25,7069,241,220500,24,
7240125465321540907,Justice Buys,justicebuys,37000,483,184300,7289,2600000,49,
7238443280009055530,Justice Buys,justicebuys,18700,289,85300,8885,1100000,40,
7237586667278748970,Justice Buys,justicebuys,14800,59,50900,1900,933300,16,
7237126799057112362,Justice Buys,justicebuys,5395,96,25300,2385,554900,21,
7235257683094375726,Justice Buys,justicebuys,2944,36,26500,445,520200,21,
7233848455989431595,Justice Buys,justicebuys,15600,245,67500,3734,1200000,32,
7231807253463043374,Justice Buys,justicebuys,6047,983,23400,707,346300,37,
7231235170110655787,Justice Buys,justicebuys,7955,82,58100,1600,1400000,29,
7228632122653723946,Justice Buys,justicebuys,41400,495,243800,8793,2800000,40,
7226766608323087658,Justice Buys,justicebuys,80200,1193,631500,16200,8400000,38,
7226432213066190123,Justice Buys,justicebuys,6771,60,23700,1559,547200,17,True
7226014893286395182,Justice Buys,justicebuys,18400,207,161600,10900,3200000,20,True
7223783902178004267,Justice Buys,justicebuys,1452,41,9943,128,313200,17,
7223097604651928875,Justice Buys,justicebuys,456200,3031,2600000,130400,32900000,31,
7219715204039560494,Justice Buys,justicebuys,3805,88,18800,723,538100,21,True
7219327568930065710,Justice Buys,justicebuys,365800,13200,3000000,70700,37700000,47,
7218977813758528810,Justice Buys,justicebuys,1872,31,17600,500,432300,15,
7218241969904946474,Justice Buys,justicebuys,36300,1099,237300,17800,3000000,14,
7216794000404106539,Justice Buys,justicebuys,97500,2036,846700,49500,17100000,13,
7213096652738137390,Justice Buys,justicebuys,1089,18,13400,54,351500,17,
7212718793276083498,Justice Buys,justicebuys,32200,424,193800,4440,2700000,38,
7210449235894881578,Justice Buys,justicebuys,72900,1202,489300,8437,6300000,40,
7172634421563182382,Justice Buys,justicebuys,26000,195,167200,10400,3900000,14,
7171239119006387502,Justice Buys,justicebuys,14600,217,86000,2344,1800000,18,
7170039922768858411,Justice Buys,justicebuys,4854,101,39400,1250,683800,10,
7169687205642915114,Justice Buys,justicebuys,2330,24,12100,423,332200,17,
7167867960206576942,Justice Buys,justicebuys,38200,519,235000,7483,5000000,16,
7167143489459997998,Justice Buys,justicebuys,9478,92,103900,472,2000000,15,
7166687751436274987,Justice Buys,justicebuys,96700,443,475000,20400,11700000,15,
7166358759088950574,Justice Buys,justicebuys,1273,24,10000,259,331100,7,
7165209626399640878,Justice Buys,justicebuys,792,10,4083,223,176700,11,
7163004819073043758,Justice Buys,justicebuys,1347,13,7315,203,229200,20,
7162299008893881643,Justice Buys,justicebuys,42500,587,364600,5494,6800000,23,
7158510049562823979,Justice Buys,justicebuys,468,9,3495,87,155200,7,
7158213573662231854,Justice Buys,justicebuys,1989,7,6998,222,169300,21,
7157557958790991150,Justice Buys,justicebuys,1125,15,5412,155,159900,12,
7157522397426502954,Justice Buys,justicebuys,8024,41,59900,747,1000000,30,
7157168090198412590,Justice Buys,justicebuys,14200,51,83900,5365,1800000,20,
7157074221582191918,Justice Buys,justicebuys,11100,151,61300,2227,2500000,9,
7157020747129523498,Justice Buys,justicebuys,454,8,3232,92,157600,21,
7332608082767367429,Sam Shan Shops 🦋,sam.shan.shops,7212,39,27000,1275,474400,19,
7331412785332555014,Sam Shan Shops 🦋,sam.shan.shops,22700,174,77100,6008,1600000,16,
7331158783403560197,Sam Shan Shops 🦋,sam.shan.shops,7971,37,35400,1161,612900,16,
7330273850527059206,Sam Shan Shops 🦋,sam.shan.shops,6137,68,32600,516,842800,18,
7329674859015916806,Sam Shan Shops 🦋,sam.shan.shops,14300,57,51900,1979,1000000,19,
7329181918522510598,Sam Shan Shops 🦋,sam.shan.shops,1917,26,14300,257,300300,15,
7328144762467388677,Sam Shan Shops 🦋,sam.shan.shops,10600,101,48500,1269,755900,17,
7327875029104905478,Sam Shan Shops 🦋,sam.shan.shops,10700,73,49300,1422,1100000,19,
7327472127387389189,Sam Shan Shops 🦋,sam.shan.shops,34800,336,184800,6187,2500000,18,
7326228784049327366,Sam Shan Shops 🦋,sam.shan.shops,45300,316,172800,13300,2900000,20,
7324759918236454149,Sam Shan Shops 🦋,sam.shan.shops,17300,267,96700,10700,1900000,18,
7323682080485805317,Sam Shan Shops 🦋,sam.shan.shops,8169,133,21300,1671,418500,59,
7323287869466905861,Sam Shan Shops 🦋,sam.shan.shops,1566,18,10200,161,270400,16,
7321068340426951941,Sam Shan Shops 🦋,sam.shan.shops,11600,58,41000,1292,701300,35,
7319937240778689798,Sam Shan Shops 🦋,sam.shan.shops,16900,167,71400,12800,1800000,16,
7318130264801103110,Sam Shan Shops 🦋,sam.shan.shops,9249,73,44400,872,1000000,17,
7317400659165302021,Sam Shan Shops 🦋,sam.shan.shops,9529,91,40300,2379,1000000,16,
7316989400406084869,Sam Shan Shops 🦋,sam.shan.shops,5656,27,24100,822,636600,23,
7316705997093883142,Sam Shan Shops 🦋,sam.shan.shops,104500,784,364700,23700,4600000,64,
7314803467334241542,Sam Shan Shops 🦋,sam.shan.shops,647,17,6110,112,223600,17,
7313201298411687174,Sam Shan Shops 🦋,sam.shan.shops,2874,25,16500,547,393300,18,
7312923103103962374,Sam Shan Shops 🦋,sam.shan.shops,96600,685,290900,17800,4300000,78,
7312580216818502917,Sam Shan Shops 🦋,sam.shan.shops,2310,63,16700,637,499300,16,
7312132761060527366,Sam Shan Shops 🦋,sam.shan.shops,13000,173,81100,5673,1800000,17,
7311809166891355398,Sam Shan Shops 🦋,sam.shan.shops,8312,56,38200,2121,791400,15,
7309939804400110853,Sam Shan Shops 🦋,sam.shan.shops,20200,235,100200,7899,1900000,17,
7309562975558339846,Sam Shan Shops 🦋,sam.shan.shops,16700,177,72400,3283,1400000,18,
7309186211921349894,Sam Shan Shops 🦋,sam.shan.shops,6777,54,32300,890,766300,35,
7308795613766749445,Sam Shan Shops 🦋,sam.shan.shops,14600,191,55800,4862,1000000,17,
7307737102316293381,Sam Shan Shops 🦋,sam.shan.shops,21000,184,66400,3126,2700000,56,
7156625220663528709,Sam Shan Shops 🦋,sam.shan.shops,1855,55,14300,1266,422700,22,
7156576538832522502,Sam Shan Shops 🦋,sam.shan.shops,1317,32,8831,247,364500,20,
7156209616379120902,Sam Shan Shops 🦋,sam.shan.shops,540,15,2534,106,90700,21,
7155980242211966214,Sam Shan Shops 🦋,sam.shan.shops,279,3,1024,61,49900,17,
7155869636444097797,Sam Shan Shops 🦋,sam.shan.shops,306,2,1278,35,63800,34,
7154739261063941381,Sam Shan Shops 🦋,sam.shan.shops,1576,23,6643,317,192200,22,
7154357213870558470,Sam Shan Shops 🦋,sam.shan.shops,12100,242,91400,7418,2600000,25,
7153985647118650630,Sam Shan Shops 🦋,sam.shan.shops,6023,309,33900,6226,781300,39,
7153622677876428038,Sam Shan Shops 🦋,sam.shan.shops,385,4,1288,67,45700,33,
7153375048856833286,Sam Shan Shops 🦋,sam.shan.shops,166,4,650,39,35700,25,
7153268375609724166,Sam Shan Shops 🦋,sam.shan.shops,1039,33,4981,305,235900,22,
7152896605312634117,Sam Shan Shops 🦋,sam.shan.shops,498,7,1820,48,64400,32,
7152159923076484357,Sam Shan Shops 🦋,sam.shan.shops,1862,7,12200,321,397700,20,
7151762700152884486,Sam Shan Shops 🦋,sam.shan.shops,1185,12,3209,282,94500,20,
7151386702312000774,Sam Shan Shops 🦋,sam.shan.shops,11800,142,51400,3339,1100000,23,
7150774437443357958,Sam Shan Shops 🦋,sam.shan.shops,186,2,708,18,51800,18,
7149972933857791237,Sam Shan Shops 🦋,sam.shan.shops,46,10,468,6,31900,84,
7149564558011600134,Sam Shan Shops 🦋,sam.shan.shops,7600,81,23600,3773,646700,24,
7148789009114729734,Sam Shan Shops 🦋,sam.shan.shops,60300,575,210100,23900,5400000,26,True
7148593322628549893,Sam Shan Shops 🦋,sam.shan.shops,384,21,1340,52,69900,34,True
7148559701502872838,Sam Shan Shops 🦋,sam.shan.shops,741,23,1992,162,71300,17,
7148179696419654917,Sam Shan Shops 🦋,sam.shan.shops,389,7,1532,73,59000,23,
7146635024996011270,Sam Shan Shops 🦋,sam.shan.shops,589,7,2024,185,67100,25,
7146191917112429830,Sam Shan Shops 🦋,sam.shan.shops,29000,713,103300,12800,1900000,36,
7145951014259133702,Sam Shan Shops 🦋,sam.shan.shops,956,6,2397,149,71300,22,
7145566997806337285,Sam Shan Shops 🦋,sam.shan.shops,1696,66,6211,238,182200,21,
7187169766485019909,Sam Shan Shops 🦋,sam.shan.shops,8583,118,90800,2826,1400000,34,
7186776391579487494,Sam Shan Shops 🦋,sam.shan.shops,408,233,1813,77,62600,30,
7185661136291859718,Sam Shan Shops 🦋,sam.shan.shops,102300,875,354100,35800,4800000,25,
7185308898096663814,Sam Shan Shops 🦋,sam.shan.shops,778,8,3103,247,97200,22,
7183784632368827653,Sam Shan Shops 🦋,sam.shan.shops,1348,23,6012,243,271400,18,
7180762313518091525,Sam Shan Shops 🦋,sam.shan.shops,655,9,2234,245,113000,17,
7180352339268717829,Sam Shan Shops 🦋,sam.shan.shops,782,9,3610,265,153100,18,
7179967966006545669,Sam Shan Shops 🦋,sam.shan.shops,19800,254,136900,8157,2300000,20,
7179674862493928710,Sam Shan Shops 🦋,sam.shan.shops,1076,7,2978,219,91100,18,
7179367511320726790,Sam Shan Shops 🦋,sam.shan.shops,1825,13,6463,545,164600,15,
7178632756820331782,Sam Shan Shops 🦋,sam.shan.shops,7091,58,40200,398,1600000,26,
7178167563489168645,Sam Shan Shops 🦋,sam.shan.shops,822,2,2856,133,114000,22,
7177750664649444614,Sam Shan Shops 🦋,sam.shan.shops,31800,296,138100,7638,2700000,16,
7177431053194366214,Sam Shan Shops 🦋,sam.shan.shops,1963,14,5805,427,196500,18,
7177136533676395782,Sam Shan Shops 🦋,sam.shan.shops,2405,21,7858,302,269800,25,
7176681373187476741,Sam Shan Shops 🦋,sam.shan.shops,405,7,1490,57,83600,26,
7176029415799901446,Sam Shan Shops 🦋,sam.shan.shops,862,9,2658,200,78000,22,
7175157211243613446,Sam Shan Shops 🦋,sam.shan.shops,7833,93,22400,5348,600200,25,
7174914804983811333,Sam Shan Shops 🦋,sam.shan.shops,460,6,1563,143,60300,23,
7174547796568050949,Sam Shan Shops 🦋,sam.shan.shops,622,4,2976,357,104100,21,
7174184985039998213,Sam Shan Shops 🦋,sam.shan.shops,1835,15,6038,624,166100,21,
7173452743510609157,Sam Shan Shops 🦋,sam.shan.shops,436,4,1678,57,74300,36,
7172563940453518597,Sam Shan Shops 🦋,sam.shan.shops,163000,890,823600,86800,9800000,21,
7172309103606304006,Sam Shan Shops 🦋,sam.shan.shops,10200,247,46500,7531,3200000,24,True
7171938370761821445,Sam Shan Shops 🦋,sam.shan.shops,12100,95,73600,3981,670600,20,
7171570834589453574,Sam Shan Shops 🦋,sam.shan.shops,4123,17,12700,574,379300,27,
7171077953177079045,Sam Shan Shops 🦋,sam.shan.shops,503,3,1518,65,62100,30,
7170397302048214278,Sam Shan Shops 🦋,sam.shan.shops,336,8,1269,47,62300,22,
7169971007489445125,Sam Shan Shops 🦋,sam.shan.shops,1597,12,5638,339,203500,38,
7169713529132420358,Sam Shan Shops 🦋,sam.shan.shops,922,16,3284,261,157400,20,
7217599984751889669,Sam Shan Shops 🦋,sam.shan.shops,15300,67,66400,5963,1100000,18,
7217097824809340166,Sam Shan Shops 🦋,sam.shan.shops,2243,15,8991,1847,223400,17,
7216765777804840198,Sam Shan Shops 🦋,sam.shan.shops,7035,21,28700,1279,694400,15,
7216417099093167366,Sam Shan Shops 🦋,sam.shan.shops,31000,124,111900,15600,1400000,23,
7216118696694140166,Sam Shan Shops 🦋,sam.shan.shops,708,8,6181,505,215200,16,
7216004876747148550,Sam Shan Shops 🦋,sam.shan.shops,1554,9,7359,319,217800,17,
7215750475679894789,Sam Shan Shops 🦋,sam.shan.shops,2050,29,6946,1086,162000,20,
7215382748075248901,Sam Shan Shops 🦋,sam.shan.shops,1306,15,5169,209,151700,18,
7215002859430104325,Sam Shan Shops 🦋,sam.shan.shops,3633,71,14600,2653,222700,20,
7213871864253320454,Sam Shan Shops 🦋,sam.shan.shops,7260,43,34100,4243,1300000,21,
7213488557808241925,Sam Shan Shops 🦋,sam.shan.shops,2643,70,29000,1499,1500000,17,
7213063007469866245,Sam Shan Shops 🦋,sam.shan.shops,72800,409,237700,23600,3800000,42,
7209802862950370565,Sam Shan Shops 🦋,sam.shan.shops,9355,119,35200,5253,841200,18,
7208547813230234885,Sam Shan Shops 🦋,sam.shan.shops,7643,108,32700,6574,903500,20,
7208297109127318790,Sam Shan Shops 🦋,sam.shan.shops,6289,63,27300,4139,547500,20,
7207940515994602757,Sam Shan Shops 🦋,sam.shan.shops,2574,24,7551,703,175600,18,
7207575898944589061,Sam Shan Shops 🦋,sam.shan.shops,63500,202,261300,12900,3100000,26,
7207204692982500613,Sam Shan Shops 🦋,sam.shan.shops,2535,24,7839,530,183100,15,
7206415921529769222,Sam Shan Shops 🦋,sam.shan.shops,2734,15,12100,837,281200,23,
7206106776842849541,Sam Shan Shops 🦋,sam.shan.shops,44100,174,169100,15900,2700000,20,
7205731316908821766,Sam Shan Shops 🦋,sam.shan.shops,10300,67,54300,4818,1200000,19,
7205379504166980869,Sam Shan Shops 🦋,sam.shan.shops,2817,17,13100,785,327500,24,
7205010013088222470,Sam Shan Shops 🦋,sam.shan.shops,21800,239,81700,10900,1900000,19,
7204610016756731162,Sam Shan Shops 🦋,sam.shan.shops,48200,407,304400,50600,4900000,17,
7203841878519811333,Sam Shan Shops 🦋,sam.shan.shops,16100,246,83100,15000,2600000,17,
7203484893894970630,Sam Shan Shops 🦋,sam.shan.shops,68800,382,219400,24900,3200000,17,
7203377103218248966,Sam Shan Shops 🦋,sam.shan.shops,228,19,1903,48,161900,31,True
7203111504353201413,Sam Shan Shops 🦋,sam.shan.shops,144300,656,417500,41700,5700000,53,
7202774204834401542,Sam Shan Shops 🦋,sam.shan.shops,17900,84,74500,4463,1400000,24,
7202430403389525253,Sam Shan Shops 🦋,sam.shan.shops,11700,53,41300,2941,772600,26,
7202039106061257989,Sam Shan Shops 🦋,sam.shan.shops,2632,13,9233,1514,216400,18,
7293538838222212358,Sam Shan Shops 🦋,sam.shan.shops,28100,193,112600,10900,2500000,15,
7293184146875190534,Sam Shan Shops 🦋,sam.shan.shops,3590,18,14000,804,290700,19,
7292462426027576581,Sam Shan Shops 🦋,sam.shan.shops,9557,34,31700,1889,576700,16,
7292074600689585414,Sam Shan Shops 🦋,sam.shan.shops,5627,55,28100,2034,599800,13,
7291382535152618758,Sam Shan Shops 🦋,sam.shan.shops,126700,799,383800,68300,5800000,15,
7291000681882782982,Sam Shan Shops 🦋,sam.shan.shops,5121,53,22500,1632,543200,18,
7290664715892624645,Sam Shan Shops 🦋,sam.shan.shops,7074,53,23300,2269,532200,18,
7288735264430624006,Sam Shan Shops 🦋,sam.shan.shops,864,5,5378,147,149100,26,
7288430906837142789,Sam Shan Shops 🦋,sam.shan.shops,21500,131,73700,10700,1400000,21,
7288293188123643141,Sam Shan Shops 🦋,sam.shan.shops,5296,89,17100,2547,587000,47,
7288154043820674309,Sam Shan Shops 🦋,sam.shan.shops,5687,66,17400,3650,562700,51,
7287708131075919110,Sam Shan Shops 🦋,sam.shan.shops,2589,38,12800,950,343600,17,
7286607055186595078,Sam Shan Shops 🦋,sam.shan.shops,7808,65,30300,2590,669200,16,
7286250938413632773,Sam Shan Shops 🦋,sam.shan.shops,4284,34,19800,1051,520100,17,
7285790577294167301,Sam Shan Shops 🦋,sam.shan.shops,4798,67,24300,3088,436300,16,
7284649028489399557,Sam Shan Shops 🦋,sam.shan.shops,13600,223,55000,6435,1200000,21,
7283946746596691206,Sam Shan Shops 🦋,sam.shan.shops,6978,94,27600,5143,594500,19,
7283257914842795270,Sam Shan Shops 🦋,sam.shan.shops,16100,92,45000,3852,920700,19,
7282917805924666629,Sam Shan Shops 🦋,sam.shan.shops,1595,7,6850,286,214000,16,
7281760314184502534,Sam Shan Shops 🦋,sam.shan.shops,122200,1215,413300,66000,6100000,20,
7281414003295816966,Sam Shan Shops 🦋,sam.shan.shops,2400,30,13200,1933,296400,19,
7280978864224947461,Sam Shan Shops 🦋,sam.shan.shops,21000,569,116500,33100,2700000,22,
7280601307776404741,Sam Shan Shops 🦋,sam.shan.shops,22700,230,100000,10600,2500000,24,True
7280302602858876165,Sam Shan Shops 🦋,sam.shan.shops,8989,46,30700,2440,564900,43,
7279064385451068678,Sam Shan Shops 🦋,sam.shan.shops,15100,84,50000,6615,1300000,19,
7278841849467522309,Sam Shan Shops 🦋,sam.shan.shops,2363,13,9889,570,256100,16,
7278405294391069957,Sam Shan Shops 🦋,sam.shan.shops,8599,60,42800,3036,937400,21,
7278052354430160134,Sam Shan Shops 🦋,sam.shan.shops,1815,15,7066,300,245300,20,True
7277308637784050949,Sam Shan Shops 🦋,sam.shan.shops,26300,160,80900,6163,1300000,61,
7276449450250276102,Sam Shan Shops 🦋,sam.shan.shops,44600,466,154600,26200,2400000,18,
7275814583388966150,Sam Shan Shops 🦋,sam.shan.shops,27300,431,102000,24800,1800000,18,
7275515468885150982,Sam Shan Shops 🦋,sam.shan.shops,4620,24,21800,1012,605800,23,
7274996822425275654,Sam Shan Shops 🦋,sam.shan.shops,5489,32,19300,2998,448500,23,
7274681982540385542,Sam Shan Shops 🦋,sam.shan.shops,351,8,2357,65,109100,16,
7273967313383197958,Sam Shan Shops 🦋,sam.shan.shops,8371,55,29600,3883,539000,18,
7273625129253473541,Sam Shan Shops 🦋,sam.shan.shops,2482,14,11500,933,304700,18,
7273193735754747141,Sam Shan Shops 🦋,sam.shan.shops,13500,74,49200,4783,940800,20,
7272782666758442245,Sam Shan Shops 🦋,sam.shan.shops,1531,8,7119,247,186600,20,
7271332967191039238,Sam Shan Shops 🦋,sam.shan.shops,6651,57,23800,2602,556700,15,
7270651099231587590,Sam Shan Shops 🦋,sam.shan.shops,3365,23,17200,2213,493200,19,
7269458055916424453,Sam Shan Shops 🦋,sam.shan.shops,12000,135,39000,3290,819200,61,
7269108038420761861,Sam Shan Shops 🦋,sam.shan.shops,9645,44,31000,4116,543300,22,
7268340597193182469,Sam Shan Shops 🦋,sam.shan.shops,20000,164,83400,23300,1500000,20,
7268002036891847942,Sam Shan Shops 🦋,sam.shan.shops,16200,66,45900,5582,856000,27,
7267236230079958277,Sam Shan Shops 🦋,sam.shan.shops,2698,19,10300,531,214400,29,
7266496995190197509,Sam Shan Shops 🦋,sam.shan.shops,180300,1596,544500,128500,12000000,17,
7265703227407060230,Sam Shan Shops 🦋,sam.shan.shops,86000,490,338300,48100,4100000,23,
7265367198787538181,Sam Shan Shops 🦋,sam.shan.shops,5835,158,20300,1299,396600,46,
7265331821712248070,Sam Shan Shops 🦋,sam.shan.shops,1969,37,9125,993,248900,21,
7264647663973371142,Sam Shan Shops 🦋,sam.shan.shops,26000,237,93500,27700,2100000,19,
7263864280360013061,Sam Shan Shops 🦋,sam.shan.shops,3109,30,9925,791,274800,18,
7263452017786391814,Sam Shan Shops 🦋,sam.shan.shops,14700,53,42500,6418,707000,18,
