file_name,intonations,duration,intonation_per_15,id
7333344488422772014_pitch_values,82,99.30337868480726,12.38628550498838,7333344488422772014
7306489909089570094_pitch_values,30,69.23643990929705,6.4994676299001055,7306489909089570094
7363565914077285674_pitch_values,110,203.1662358276644,8.121428215068232,7363565914077285674
7362966410378874158_pitch_values,46,145.95807256235827,4.727384980403934,7362966410378874158
7341887513730043166_pitch_values,60,161.5792970521542,5.5700205188385,7341887513730043166
7324130633385561386_pitch_values,94,129.5792970521542,10.881367873391772,7324130633385561386
7334474026913385774_pitch_values,42,101.47154195011338,6.208637297634916,7334474026913385774
7253239921274621227_pitch_values,96,173.62174603174603,8.293891939876598,7253239921274621227
7328596696328391942_pitch_values,152,220.53766439909296,10.338370120189673,7328596696328391942
7340450119558368542_pitch_values,23,248.46256235827664,1.3885391695450635,7340450119558368542
7371824184089136430_pitch_values,8,47.659297052154194,2.5178717988366976,7371824184089136430
7314254763686628650_pitch_values,26,293.18419501133786,1.3302217740111064,7314254763686628650
7393756404273745194_pitch_values,46,84.7531746031746,8.14128796037045,7393756404273745194
7219451520142560558_pitch_values,19,51.13358276643991,5.573636435799522,7219451520142560558
7394179400624803103_pitch_values,116,599.8095011337869,2.9009210369475205,7394179400624803103
7393429919268605214_pitch_values,139,158.49684807256236,13.154835729259764,7393429919268605214
7319145951157898527_pitch_values,35,250.2650113378685,2.097776262025008,7319145951157898527
7340015086712458527_pitch_values,56,112.86092970521544,7.442788236761997,7340015086712458527
7324460434076044586_pitch_values,117,103.43072562358276,16.96787863972841,7324460434076044586
7326657800522714414_pitch_values,27,62.28786848072562,6.502068699386034,7326657800522714414
7269701229306088750_pitch_values,13,116.70092970521542,1.6709378450760135,7269701229306088750
7376401449565179169_pitch_values,120,211.39480725623585,8.514873299693614,7376401449565179169
7392033220679716127_pitch_values,73,318.6274603174603,3.4366152839087096,7392033220679716127
7278101254285380907_pitch_values,61,58.60460317460318,15.61310802282718,7278101254285380907
7373664295521078574_pitch_values,37,70.72541950113379,7.847249318770077,7373664295521078574
7356316882443521326_pitch_values,68,54.60786848072562,18.678626878835583,7356316882443521326
7290575101106343210_pitch_values,49,91.8062358276644,8.005992113430263,7290575101106343210
7311837094299634987_pitch_values,66,113.30501133786848,8.737477612952897,7311837094299634987
7292143580284456223_pitch_values,177,172.81195011337869,15.363520857545469,7292143580284456223
7381500025681235246_pitch_values,37,53.954807256235824,10.286386482010014,7381500025681235246
7341417470663724330_pitch_values,57,179.65603174603174,4.759094318684824,7341417470663724330
7389311347323915566_pitch_values,184,287.4111337868481,9.602968276263406,7389311347323915566
7371388808509689134_pitch_values,17,195.5384807256236,1.304091138755506,7371388808509689134
7390798775846980910_pitch_values,59,146.79399092970522,6.028857137781595,7390798775846980910
7358179822432111918_pitch_values,170,156.407052154195,16.303612688039564,7358179822432111918
