file_name,intonations,duration,intonation_per_15,id
7259531144150994219_pitch_values,8,209.8535827664399,0.5718272636477025,7259531144150994219
7143734811121929518_pitch_values,0,13.935215419501134,0.0,7143734811121929518
7359299636139412782_pitch_values,98,168.34501133786847,8.732067486393818,7359299636139412782
7327337915544112415_pitch_values,92,282.1605215419501,4.890833035247382,7327337915544112415
7347828200753483039_pitch_values,218,222.60133786848075,14.689938664843112,7347828200753483039
7354083757772557611_pitch_values,20,15.241337868480723,19.68331143819098,7354083757772557611
7328151561505557806_pitch_values,69,146.29766439909298,7.074617385391539,7328151561505557806
7391454201072733470_pitch_values,135,225.10909297052157,8.99563839593622,7391454201072733470
7247548300814224686_pitch_values,3,6.307460317460317,7.134408737448726,7247548300814224686
7288523866446630174_pitch_values,113,176.80868480725624,9.586633155762478,7288523866446630174
7313334711596895534_pitch_values,96,153.2984807256236,9.393439473006508,7313334711596895534
7222453177890147630_pitch_values,79,173.3605215419501,6.835466284134657,7222453177890147630
7242372071135743259_pitch_values,78,237.4388888888889,4.927583705748847,7242372071135743259
7258790041474927918_pitch_values,60,155.98909297052154,5.769634163909652,7258790041474927918
7344775987466341675_pitch_values,100,227.64297052154197,6.589265623108948,7344775987466341675
7379760989257960750_pitch_values,81,134.49031746031747,9.034107606731586,7379760989257960750
7360064758956969259_pitch_values,125,256.76950113378683,7.302269123555497,7360064758956969259
7335219530878209311_pitch_values,81,163.7474603174603,7.419962408238005,7335219530878209311
7270658065752395051_pitch_values,173,278.8168480725624,9.30718504975226,7270658065752395051
7347167896663100714_pitch_values,83,342.7646031746032,3.632230365881161,7347167896663100714
7209030204805614894_pitch_values,40,63.77684807256236,9.407802645206733,7209030204805614894
7252424500963200298_pitch_values,70,177.67072562358277,5.909808699856125,7252424500963200298
7333300706289470753_pitch_values,36,124.407052154195,4.340589947671959,7333300706289470753
7302472195245313326_pitch_values,123,182.13766439909296,10.12970055417702,7302472195245313326
7359649024523160874_pitch_values,45,194.8592970521542,3.464037950518398,7359649024523160874
7371299242075262254_pitch_values,31,217.42909297052157,2.1386282472467637,7371299242075262254
7382743508928433451_pitch_values,61,540.8772562358276,1.6916962017738295,7382743508928433451
7393772132934765854_pitch_values,12,78.77113378684807,2.285101043322211,7393772132934765854
7387087317946715435_pitch_values,241,247.44378684807256,14.6093787443512,7387087317946715435
7339756750112918827_pitch_values,85,47.9727664399093,26.57757921042693,7339756750112918827
7382285833417608454_pitch_values,31,114.95072562358276,4.045211524133283,7382285833417608454
7377814885679238442_pitch_values,193,245.4846031746032,11.793000304548244,7377814885679238442
7384833760866454814_pitch_values,74,200.47562358276645,5.536832758830332,7384833760866454814
7348813936663350570_pitch_values,16,67.25113378684807,3.5687130682536603,7348813936663350570
7190418883071806762_pitch_values,10,28.459297052154195,5.270685348450865,7190418883071806762
7381539350879980846_pitch_values,10,59.59725623582767,2.516894392024469,7381539350879980846
7225092945530096942_pitch_values,48,171.5580725623583,4.1968296172031945,7225092945530096942
7363314315488742699_pitch_values,36,26.944195011337868,20.041422643087795,7363314315488742699
7390461645258116395_pitch_values,43,47.73766439909297,13.511343885777856,7390461645258116395
7314444517221109038_pitch_values,97,190.4446031746032,7.640016969480772,7314444517221109038
7344574819112979754_pitch_values,77,188.95562358276644,6.112546311669239,7344574819112979754
7381225261666192683_pitch_values,20,33.70990929705216,8.899460314662852,7381225261666192683
7333764882665344302_pitch_values,39,68.74011337868481,8.510314738314047,7333764882665344302
7394558056274709803_pitch_values,31,53.876439909297055,8.630859811502846,7394558056274709803
7278439753203207467_pitch_values,2,76.02827664399094,0.3945900305024357,7278439753203207467
7394604979799002399_pitch_values,220,437.8503174603175,7.536822216188253,7394604979799002399
7363749993758330154_pitch_values,60,44.1327664399093,20.39301119329173,7363749993758330154
7370458729134722350_pitch_values,55,111.3197052154195,7.411086818847637,7370458729134722350
