file_name,intonations,duration,intonation_per_15,id,author_nickname,author_uniqueId,stats_collectCount,stats_commentCount,stats_diggCount,stats_shareCount,stats_playCount,video_duration,authorStats_followingCount,authorStats_followerCount,authorStats_heartCount,genre,authorStats_videoCount,authorStats_diggCount
7343014651367525675_pitch_values,178,237.0731746031746,11.26234549509528,7343014651367525675,,officialxmookie,1574.0,299.0,17900.0,129.0,227000.0,,1555.0,5300000.0,254300000.0,storytime,2786.0,17100.0
7187992844739579182_pitch_values,86,137.2331746031746,9.400059451588016,7187992844739579182,,kyladiane,63600.0,10200.0,951500.0,72300.0,4300000.0,,20.0,224100.0,22100000.0,storytime,877.0,90500.0
7275109806053018923_pitch_values,63,108.28950113378684,8.726607751498408,7275109806053018923,,littledrownedrat,14100.0,4237.0,356600.0,69400.0,3300000.0,,718.0,664400.0,15800000.0,storytime,333.0,36600.0
7390188974024723743_pitch_values,29,80.9131746031746,5.376133146837783,7390188974024723743,,co.letter,5391.0,535.0,245500.0,3257.0,1200000.0,,179.0,6928.0,3300000.0,storytime,173.0,3108.0
7341843567477902634_pitch_values,96,272.9915419501134,5.2748887006292176,7341843567477902634,,carissaadanielle,28800.0,3514.0,759900.0,1841.0,6300000.0,,303.0,552600.0,16400000.0,storytime,278.0,31600.0
7357816559865220395_pitch_values,102,221.29521541950115,6.913841300633797,7357816559865220395,,notkaelynwilkins,79700.0,4257.0,1200000.0,27800.0,7500000.0,,140.0,1200000.0,43000000.0,storytime,282.0,32900.0
7208651318477458734_pitch_values,128,178.08868480725624,10.781145371913992,7208651318477458734,,mrs.isabelabarbosa,192100.0,29100.0,2000000.0,355200.0,12100000.0,,424.0,1100000.0,37600000.0,storytime,709.0,15900.0
7323708527359495470_pitch_values,96,122.65684807256235,11.74007014388722,7323708527359495470,,haleyybaylee,67300.0,4805.0,878600.0,2939.0,6200000.0,,446.0,10000000.0,1100000000.0,storytime,2976.0,33500.0
7221252973941280005_pitch_values,104,165.1058276643991,9.448485387026558,7221252973941280005,,monicagartner,26000.0,952.0,460800.0,4151.0,4600000.0,,85.0,931000.0,57700000.0,storytime,898.0,36200.0
7394887593613085982_pitch_values,52,104.5801133786848,7.458396962868249,7394887593613085982,,jellybean.sweets,427.0,417.0,15600.0,262.0,447900.0,,528.0,692100.0,31900000.0,storytime,786.0,9155.0
7349784236745952543_pitch_values,19,33.39643990929705,8.533843750233402,7349784236745952543,,twizzy.lizzy,26700.0,3229.0,578000.0,3902.0,3600000.0,,121.0,73200.0,4800000.0,storytime,212.0,11800.0
7372634229747928366_pitch_values,110,106.43480725623584,15.50244739042668,7372634229747928366,,user7297010814922,28300.0,2393.0,356500.0,1602.0,6700000.0,,6.0,21600.0,426200.0,storytime,85.0,20.0
7366729382314003754_pitch_values,217,443.4666439909297,7.339898150415514,7366729382314003754,,lily.grwm427,7749.0,546.0,101800.0,889.0,886400.0,,8.0,8376.0,116600.0,storytime,16.0,79.0
7251348034192428334_pitch_values,116,173.22990929705216,10.044454834968905,7251348034192428334,,imthejamishaymachine,25200.0,5864.0,382700.0,16500.0,2100000.0,,1720.0,560800.0,43900000.0,storytime,1538.0,24800.0
6891661268936117510_pitch_values,82,56.12297052154195,21.916159971038653,6891661268936117510,,ayannasabrina,15800.0,1282.0,478000.0,1091.0,3000000.0,,687.0,2600000.0,61500000.0,storytime,911.0,27300.0
7357807986170957099_pitch_values,72,66.59807256235828,16.216685535287155,7357807986170957099,,elexiswiley,515.0,173.0,2932.0,1304.0,92400.0,,2462.0,12100.0,170200.0,storytime,123.0,6307.0
7176753252539649322_pitch_values,62,59.96297052154195,15.509571855948892,7176753252539649322,,estertaniaj,37200.0,2994.0,781800.0,34400.0,8500000.0,,667.0,2400000.0,132400000.0,storytime,2122.0,26300.0
7233885561994399022_pitch_values,139,179.31643990929706,11.627489376069745,7233885561994399022,,evaamarieee_,8242.0,291.0,193700.0,641.0,1000000.0,,544.0,645200.0,30700000.0,storytime,941.0,46100.0
7343771945290288426_pitch_values,181,255.41113378684807,10.629920316104108,7343771945290288426,,officialxmookie,24200.0,3014.0,254400.0,1273.0,1800000.0,,1555.0,5300000.0,254300000.0,storytime,2786.0,17100.0
7205260064741952810_pitch_values,175,157.0601133786848,16.7133458873222,7205260064741952810,,sheislivi,115300.0,6186.0,2100000.0,8818.0,15200000.0,,144.0,1400000.0,77400000.0,storytime,1902.0,11500.0
7319710677294189866_pitch_values,6,13.647868480725624,6.594436349317379,7319710677294189866,,.dvoqq,28300.0,3365.0,311400.0,6495.0,1800000.0,,132.0,63100.0,6500000.0,storytime,278.0,28900.0
7377513781791853867_pitch_values,42,47.60705215419501,13.233333539734534,7377513781791853867,,kyraevanshughes,7559.0,870.0,157100.0,8964.0,711100.0,,579.0,78600.0,7800000.0,storytime,1365.0,132700.0
7394850344083197214_pitch_values,78,61.451950113378686,19.0392656024968,7394850344083197214,,thesephew,271.0,158.0,4460.0,1374.0,25800.0,,116.0,449600.0,31000000.0,storytime,1501.0,2216.0
7289146014349462816_pitch_values,152,194.9115419501134,11.697614092979444,7289146014349462816,,tattylomas,57900.0,4857.0,1000000.0,4577.0,16400000.0,,677.0,1400000.0,38300000.0,storytime,1013.0,153200.0
7341918758727961899_pitch_values,79,447.541746031746,2.6477976870473734,7341918758727961899,,daveybad,28900.0,4415.0,285600.0,3337.0,2000000.0,,362.0,455000.0,24800000.0,storytime,476.0,15000.0
7375596799760846123_pitch_values,23,99.06827664399091,3.4824467699158896,7375596799760846123,,nickii,5771.0,618.0,33500.0,857.0,592600.0,,2.0,7300000.0,239600000.0,storytime,2355.0,14900.0
7311096874604465454_pitch_values,69,137.4160317460317,7.531872277558245,7311096874604465454,,ann_natalie,33600.0,6006.0,287100.0,51300.0,4200000.0,,847.0,129900.0,3300000.0,storytime,251.0,88100.0
7344175324252474670_pitch_values,494,447.3066439909297,16.565816983818948,7344175324252474670,,sabyhesri,10100.0,938.0,134400.0,1429.0,1600000.0,,142.0,2700000.0,48100000.0,storytime,663.0,15200.0
6852080219252215045_pitch_values,85,58.5262358276644,21.78510170642699,6852080219252215045,,emelywithane_,60500.0,5705.0,1100000.0,8577.0,5200000.0,,203.0,6000000.0,206300000.0,storytime,1103.0,40300.0
7336664815701626154_pitch_values,44,62.60133786848073,10.542905670587988,7336664815701626154,,imnotgdub,29500.0,6172.0,331900.0,1197.0,2600000.0,,156.0,375100.0,31500000.0,storytime,2195.0,76200.0
7373728223101766955_pitch_values,122,203.45358276643992,8.994680629934143,7373728223101766955,,taraynalexess,16900.0,8068.0,359600.0,116200.0,5200000.0,,3064.0,26200.0,1100000.0,storytime,1451.0,207300.0
7350339800630693162_pitch_values,112,161.00460317460318,10.434484274826016,7350339800630693162,,tyetun,30200.0,1311.0,149300.0,2521.0,1500000.0,,122.0,4400000.0,90100000.0,storytime,146.0,5113.0
7394879095525379358_pitch_values,482,461.882970521542,15.65331579953281,7394879095525379358,,kelsgordon,76.0,34.0,998.0,5.0,11700.0,,356.0,143300.0,3800000.0,storytime,188.0,4501.0
7267745540069199147_pitch_values,232,182.42501133786848,19.0763315538718,7267745540069199147,,abbymonea,23000.0,3736.0,452000.0,39900.0,2500000.0,,302.0,214500.0,20700000.0,storytime,613.0,107300.0
7343041465393696001_pitch_values,117,235.767052154195,7.44378819671633,7343041465393696001,,kaivaugha,10700.0,839.0,351500.0,784.0,3300000.0,,104.0,66600.0,8600000.0,storytime,616.0,412.0
7394896925377482014_pitch_values,44,70.88215419501134,9.311229427144731,7394896925377482014,,princeschloee,17.0,6.0,448.0,2.0,3300.0,,999.0,271400.0,16800000.0,storytime,2004.0,174100.0
7338664339655740702_pitch_values,32,69.3931746031746,6.917106801135468,7338664339655740702,,.eslis,56400.0,1485.0,576000.0,1261.0,3400000.0,,73.0,2700000.0,140100000.0,storytime,288.0,13800.0
7148471887763574022_pitch_values,113,132.81848072562357,12.761778261125658,7148471887763574022,,sam_d0ll,20200.0,2120.0,528800.0,5703.0,4100000.0,,1097.0,864200.0,48500000.0,storytime,785.0,28800.0
7372326235298385195_pitch_values,112,187.2054195011337,8.974099171257302,7372326235298385195,,www.notkaymaire,58400.0,3090.0,302500.0,3619.0,3900000.0,,27.0,424500.0,4600000.0,storytime,44.0,7696.0
7341939067518455086_pitch_values,59,74.72215419501134,11.843876953685111,7341939067518455086,,stphlimreads,222500.0,16900.0,2200000.0,103800.0,12100000.0,,449.0,53600.0,3700000.0,storytime,400.0,12400.0
7283910300804369694_pitch_values,128,103.09113378684808,18.624298031000464,7283910300804369694,,averycyrus,47500.0,4284.0,917400.0,12900.0,11500000.0,,457.0,9300000.0,395500000.0,storytime,976.0,19800.0
7324054523721518382_pitch_values,83,154.47399092970522,8.05960920998376,7324054523721518382,,izaiah425,3208.0,437.0,52700.0,884.0,381300.0,,666.0,5201.0,118100.0,storytime,158.0,37100.0
7322614459007044907_pitch_values,374,440.1490929705216,12.745681155761742,7322614459007044907,,sliceofzai,13600.0,1653.0,202400.0,1248.0,1800000.0,,444.0,25200.0,2000000.0,storytime,453.0,65900.0
7339808233932016938_pitch_values,164,581.628276643991,4.229505508559966,7339808233932016938,,5u1mi,48700.0,1315.0,378700.0,1306.0,2100000.0,,221.0,41800.0,1900000.0,storytime,32.0,156900.0
7394901674269166894_pitch_values,33,59.20541950113379,8.36072109902913,7394901674269166894,,mrcharlieclassic,15.0,23.0,739.0,27.0,4372.0,,441.0,311600.0,8600000.0,storytime,434.0,14600.0
7368935343837596974_pitch_values,125,199.50909297052155,9.39806788794855,7368935343837596974,,www.notkaymaire,46900.0,1177.0,281500.0,2386.0,2800000.0,,27.0,424500.0,4600000.0,storytime,44.0,7696.0
6843491501712952582_pitch_values,23,57.063378684807255,6.045909091812223,6843491501712952582,,rainabaig,15800.0,2468.0,376400.0,2336.0,4800000.0,,6197.0,87100.0,8200000.0,storytime,215.0,127400.0
7370796478119333162_pitch_values,153,210.08868480725624,10.923958147034549,7370796478119333162,,kianna_nycole,33400.0,14600.0,571400.0,91200.0,3700000.0,,71.0,12000.0,1100000.0,storytime,217.0,1986.0
7343004766156492075_pitch_values,117,176.887052154195,9.921585433342749,7343004766156492075,,officialxmookie,7006.0,1425.0,107100.0,1173.0,1200000.0,,1555.0,5300000.0,254300000.0,storytime,2786.0,17100.0
7358292324868246815_pitch_values,146,125.00786848072562,17.518897223158923,7358292324868246815,,heyslim498,62400.0,3811.0,629100.0,10300.0,5200000.0,,3773.0,142200.0,7700000.0,storytime,2027.0,34200.0
7377857805409094954_pitch_values,103,93.89603174603177,16.454369490064153,7377857805409094954,,loreniannucci,78500.0,6038.0,1600000.0,46100.0,8500000.0,,135.0,142000.0,17600000.0,storytime,459.0,56600.0
7206004919604710698_pitch_values,83,149.7719501133787,8.312637974317115,7206004919604710698,,taylorlaios,21800.0,911.0,517300.0,2042.0,3400000.0,,167.0,75900.0,8300000.0,storytime,493.0,7513.0
7343422201548360990_pitch_values,54,95.48950113378685,8.482607934720892,7343422201548360990,,_sozzled_,31300.0,1279.0,367600.0,1377.0,2600000.0,,640.0,1100000.0,54300000.0,storytime,587.0,16100.0
7290994816555535648_pitch_values,64,192.5343990929705,4.986121984032773,7290994816555535648,,itsgoneviral,110400.0,5246.0,1200000.0,22300.0,15900000.0,,205.0,5400000.0,335500000.0,storytime,982.0,13900.0
7270212353575374126_pitch_values,93,94.54909297052154,14.754239899846867,7270212353575374126,,thebaileylavender,38300.0,559.0,837100.0,1296.0,8700000.0,,1851.0,2700000.0,183200000.0,storytime,1437.0,7048.0
7269864676710763819_pitch_values,91,114.42827664399093,11.928869681807631,7269864676710763819,,thebaileylavender,58100.0,1427.0,1200000.0,2016.0,11300000.0,,1851.0,2700000.0,183200000.0,storytime,1437.0,7048.0
7003446750191127814_pitch_values,120,56.09684807256236,32.08736429668321,7003446750191127814,,lex0calypse,36900.0,5311.0,1400000.0,2723.0,17900000.0,,344.0,258000.0,3700000.0,storytime,344.0,18300.0
7211504104420543746_pitch_values,190,165.28868480725623,17.242559606081905,7211504104420543746,,belicia.arnold,5461.0,661.0,62600.0,231.0,621300.0,,144.0,132500.0,17400000.0,storytime,466.0,15700.0
7292858237857189162_pitch_values,84,180.1784807256236,6.993065958407832,7292858237857189162,,kenziefantaa,28300.0,10700.0,814200.0,3062.0,7400000.0,,657.0,54000.0,1500000.0,storytime,56.0,10000.0
7336318763299523882_pitch_values,100,95.75072562358277,15.665677625220626,7336318763299523882,,brynnemarieeee,47300.0,5728.0,1600000.0,3357.0,12100000.0,,441.0,4600000.0,269400000.0,storytime,2050.0,16200.0
